sub_id,age_months,gender,english,exclude2,prop_correct_vocab,end_time,resp_start_time,stage_type,start_time,event,version,correct,help,object1,category,Object 1,time_start,type,trial_type
1051701,42.36,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,1,None,pipette,NA,NA,NA,NA,NN
1051701,42.36,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,1,None,funnel,NA,NA,NA,NA,NF
1051701,42.36,female,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,18,0,None,pretzel,NA,NA,NA,NA,C-NF
1051701,42.36,female,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,18,0,None,gourd,NA,NA,NA,NA,C-NN
1051701,42.36,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,1,None,luffa,NA,NA,NA,NA,NN
1051701,42.36,female,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,18,0,None,cup,NA,NA,NA,NA,C-NF
1051701,42.36,female,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,18,0,None,disk,NA,NA,NA,NA,C-NN
1051701,42.36,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,1,None,chestnut,NA,NA,NA,NA,NF
1051701,42.36,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,1,None,kettle,NA,NA,NA,NA,NN
1051702,32.28,female,95,NA,0.6363636363636364,NA,NA,Pair (New),NA,Session,18,1,None,apple,NA,NA,NA,NA,FF
1051702,32.28,female,95,NA,0.6363636363636364,NA,NA,Pair (New),NA,Session,18,1,None,spoon,NA,NA,NA,NA,FF
1051702,32.28,female,95,NA,0.6363636363636364,NA,NA,Pair (New),NA,Session,18,0,None,balloon,NA,NA,NA,NA,FF
1051702,32.28,female,95,NA,0.6363636363636364,NA,NA,Pair (New),NA,Session,18,1,None,longan,NA,NA,NA,NA,NF
1051702,32.28,female,95,NA,0.6363636363636364,NA,NA,Pair (Repeated),NA,Session,18,0,None,cup,NA,NA,NA,NA,C-NF
1051702,32.28,female,95,NA,0.6363636363636364,NA,NA,Pair (Repeated),NA,Session,18,0,None,helm,NA,NA,NA,NA,C-NN
1051702,32.28,female,95,NA,0.6363636363636364,NA,NA,Pair (New),NA,Session,18,1,None,beaker,NA,NA,NA,NA,NN
1051702,32.28,female,95,NA,0.6363636363636364,NA,NA,Pair (New),NA,Session,18,1,None,whisk,NA,NA,NA,NA,NF
1051702,32.28,female,95,NA,0.6363636363636364,NA,NA,Pair (Repeated),NA,Session,18,1,None,shoe,NA,NA,NA,NA,C-NF
1051702,32.28,female,95,NA,0.6363636363636364,NA,NA,Pair (New),NA,Session,18,0,None,gourd,NA,NA,NA,NA,NN
1051702,32.28,female,95,NA,0.6363636363636364,NA,NA,Pair (Repeated),NA,Session,18,0,None,tongs,NA,NA,NA,NA,C-NN
1051702,32.28,female,95,NA,0.6363636363636364,NA,NA,Pair (New),NA,Session,18,0,None,chestnut,NA,NA,NA,NA,NF
1051702,32.28,female,95,NA,0.6363636363636364,NA,NA,Pair (Repeated),NA,Session,18,0,None,guitar,NA,NA,NA,NA,C-NF
1051702,32.28,female,95,NA,0.6363636363636364,NA,NA,Pair (Repeated),NA,Session,18,1,None,ginger,NA,NA,NA,NA,C-NN
1051702,32.28,female,95,NA,0.6363636363636364,NA,NA,Pair (New),NA,Session,18,1,None,dulcimer,NA,NA,NA,NA,NN
1051702,32.28,female,95,NA,0.6363636363636364,NA,NA,Pair (Repeated),NA,Session,18,1,None,ball,NA,NA,NA,NA,C-NF
1051702,32.28,female,95,NA,0.6363636363636364,NA,NA,Pair (New),NA,Session,18,0,None,sieve,NA,NA,NA,NA,NF
1051702,32.28,female,95,NA,0.6363636363636364,NA,NA,Pair (Repeated),NA,Session,18,1,None,disk,NA,NA,NA,NA,C-NN
1051702,32.28,female,95,NA,0.6363636363636364,NA,NA,Pair (New),NA,Session,18,0,None,luffa,NA,NA,NA,NA,NN
1051703,32.64,female,95,NA,0.7272727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sub_r3,42.36,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,20,1,None,flower,NA,NA,NA,NA,FF
sub_r3,42.36,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,20,1,None,pretzel,NA,NA,NA,NA,FF
sub_r3,42.36,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,20,1,None,spoon,NA,NA,NA,NA,FF
sub_r3,42.36,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,20,1,None,cam,NA,NA,NA,NA,NF
sub_r3,42.36,male,100,NA,0.7727272727272727,NA,NA,Pair (Repeated),NA,Session,20,1,None,cookie,NA,NA,NA,NA,C-NF
sub_r3,42.36,male,100,NA,0.7727272727272727,NA,NA,Pair (Repeated),NA,Session,20,1,None,bung,NA,NA,NA,NA,C-NN
sub_r3,42.36,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,20,0,None,kumquat,NA,NA,NA,NA,NN
sub_r3,42.36,male,100,NA,0.7727272727272727,NA,NA,Pair (Repeated),NA,Session,20,1,None,radish,NA,NA,NA,NA,C-NN
sub_r3,42.36,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,20,1,None,whisk,NA,NA,NA,NA,NF
sub_r3,42.36,male,100,NA,0.7727272727272727,NA,NA,Pair (Repeated),NA,Session,20,0,None,guitar,NA,NA,NA,NA,C-NF
sub_r3,42.36,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,20,1,None,disk,NA,NA,NA,NA,NN
sub_r3,42.36,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,20,1,None,leek,NA,NA,NA,NA,NN
sub_r3,42.36,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,20,1,None,luffa,NA,NA,NA,NA,NF
sub_r3,42.36,male,100,NA,0.7727272727272727,NA,NA,Pair (Repeated),NA,Session,20,1,None,bucket,NA,NA,NA,NA,C-NF
sub_r3,42.36,male,100,NA,0.7727272727272727,NA,NA,Pair (Repeated),NA,Session,20,1,None,bok-choy,NA,NA,NA,NA,C-NN
sub_r3,42.36,male,100,NA,0.7727272727272727,NA,NA,Pair (Repeated),NA,Session,20,1,None,banana,NA,NA,NA,NA,C-NF
sub_r3,42.36,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,20,1,None,kettle,NA,NA,NA,NA,NF
sub_r3,42.36,male,100,NA,0.7727272727272727,NA,NA,Pair (Repeated),NA,Session,20,1,None,pipette,NA,NA,NA,NA,C-NN
sub_r3,42.36,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,20,1,None,fig,NA,NA,NA,NA,NN
1051705,38.04,male,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,1,None,apple,NA,NA,NA,NA,FF
1051705,38.04,male,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,1,None,shoe,NA,NA,NA,NA,FF
1051705,38.04,male,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,0,None,guitar,NA,NA,NA,NA,FF
1051705,38.04,male,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,18,1,None,spoon,NA,NA,NA,NA,C-NF
1051705,38.04,male,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,0,None,gourd,NA,NA,NA,NA,NF
1051705,38.04,male,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,0,None,longan,NA,NA,NA,NA,NN
1051705,38.04,male,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,18,0,None,beaker,NA,NA,NA,NA,C-NN
1051705,38.04,male,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,1,None,disk,NA,NA,NA,NA,NF
1051705,38.04,male,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,18,1,None,tongs,NA,NA,NA,NA,C-NN
1051705,38.04,male,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,1,None,chestnut,NA,NA,NA,NA,NN
1051705,38.04,male,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,18,1,None,bottle,NA,NA,NA,NA,C-NF
1051705,38.04,male,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,18,1,None,banana,NA,NA,NA,NA,C-NF
1051705,38.04,male,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,1,None,ginger,NA,NA,NA,NA,NF
1051705,38.04,male,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,18,1,None,dulcimer,NA,NA,NA,NA,C-NN
1051705,38.04,male,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,0,None,funnel,NA,NA,NA,NA,NN
1051705,38.04,male,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,18,1,None,flower,NA,NA,NA,NA,C-NF
1051705,38.04,male,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,0,None,okra,NA,NA,NA,NA,NN
1051705,38.04,male,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,18,0,None,kettle,NA,NA,NA,NA,C-NN
1051705,38.04,male,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,0,None,luffa,NA,NA,NA,NA,NF
1061701,37.8,female,50,NA,0.9090909090909091,NA,NA,Pair (New),NA,Session,18,1,None,balloon,NA,NA,NA,NA,FF
1061701,37.8,female,50,NA,0.9090909090909091,NA,NA,Pair (New),NA,Session,18,1,Solved,bowl,NA,NA,NA,NA,FF
1061702,25.799999999999997,male,95,NA,0.3181818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1061703,27.96,female,50,NA,0.7272727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1061704,45.12,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,1,None,cookie,NA,NA,NA,NA,FF
1061704,45.12,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,1,None,balloon,NA,NA,NA,NA,FF
1061704,45.12,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,1,None,cup,NA,NA,NA,NA,FF
1061704,45.12,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,1,None,funnel,NA,NA,NA,NA,NF
1061704,45.12,female,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,18,1,None,longan,NA,NA,NA,NA,C-NN
1061704,45.12,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,1,None,luffa,NA,NA,NA,NA,NN
1061704,45.12,female,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,18,1,None,pretzel,NA,NA,NA,NA,C-NF
1061704,45.12,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,1,None,bok-choy,NA,NA,NA,NA,NN
1061704,45.12,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,1,None,fig,NA,NA,NA,NA,NF
1061704,45.12,female,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,18,1,None,kettle,NA,NA,NA,NA,C-NN
1061704,45.12,female,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,18,1,None,bowl,NA,NA,NA,NA,C-NF
1061704,45.12,female,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,18,1,None,shoe,NA,NA,NA,NA,C-NF
1061704,45.12,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,1,None,tongs,NA,NA,NA,NA,NF
1061704,45.12,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,1,None,beaker,NA,NA,NA,NA,NN
1061704,45.12,female,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,18,1,None,chestnut,NA,NA,NA,NA,C-NN
1061704,45.12,female,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,18,1,None,flower,NA,NA,NA,NA,C-NF
1061704,45.12,female,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,18,1,None,dulcimer,NA,NA,NA,NA,C-NN
1061704,45.12,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,1,None,gourd,NA,NA,NA,NA,NF
1061704,45.12,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,18,1,None,pipette,NA,NA,NA,NA,NN
1061705,39.24,female,100,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,18,1,None,apple,NA,NA,NA,NA,FF
1061705,39.24,female,100,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,18,1,None,balloon,NA,NA,NA,NA,FF
1061705,39.24,female,100,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,18,1,None,bottle,NA,NA,NA,NA,FF
1061705,39.24,female,100,NA,0.8636363636363636,NA,NA,Pair (Repeated),NA,Session,18,0,None,ball,NA,NA,NA,NA,C-NF
1061705,39.24,female,100,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,18,1,None,beaker,NA,NA,NA,NA,NN
1061705,39.24,female,100,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,18,1,None,ladle,NA,NA,NA,NA,NF
1061705,39.24,female,100,NA,0.8636363636363636,NA,NA,Pair (Repeated),NA,Session,18,1,None,radish,NA,NA,NA,NA,C-NN
1061705,39.24,female,100,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,18,1,None,chestnut,NA,NA,NA,NA,NN
1061705,39.24,female,100,NA,0.8636363636363636,NA,NA,Pair (Repeated),NA,Session,18,1,None,pretzel,NA,NA,NA,NA,C-NF
1061705,39.24,female,100,NA,0.8636363636363636,NA,NA,Pair (Repeated),NA,Session,18,1,None,sieve,NA,NA,NA,NA,C-NN
1061705,39.24,female,100,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,18,1,None,leek,NA,NA,NA,NA,NF
1061705,39.24,female,100,NA,0.8636363636363636,NA,NA,Pair (Repeated),NA,Session,18,1,None,spoon,NA,NA,NA,NA,C-NF
1061705,39.24,female,100,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,18,1,None,luffa,NA,NA,NA,NA,NF
1061705,39.24,female,100,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,18,1,None,kumquat,NA,NA,NA,NA,NN
1061705,39.24,female,100,NA,0.8636363636363636,NA,NA,Pair (Repeated),NA,Session,18,1,None,tongs,NA,NA,NA,NA,C-NN
1061705,39.24,female,100,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,18,1,None,longan,NA,NA,NA,NA,NN
1061705,39.24,female,100,NA,0.8636363636363636,NA,NA,Pair (Repeated),NA,Session,18,1,None,cup,NA,NA,NA,NA,C-NF
1061705,39.24,female,100,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,18,1,None,cam,NA,NA,NA,NA,NF
1061705,39.24,female,100,NA,0.8636363636363636,NA,NA,Pair (Repeated),NA,Session,18,1,None,disk,NA,NA,NA,NA,C-NN
1061706,39.72,male,95,NA,0.8181818181818182,NA,NA,Pair (New),NA,Session,18,1,None,spoon,NA,NA,NA,NA,FF
1061706,39.72,male,95,NA,0.8181818181818182,NA,NA,Pair (New),NA,Session,18,1,None,shoe,NA,NA,NA,NA,FF
1061706,39.72,male,95,NA,0.8181818181818182,NA,NA,Pair (New),NA,Session,18,1,None,pretzel,NA,NA,NA,NA,FF
1061706,39.72,male,95,NA,0.8181818181818182,NA,NA,Pair (New),NA,Session,18,0,None,cam,NA,NA,NA,NA,NN
1061706,39.72,male,95,NA,0.8181818181818182,NA,NA,Pair (Repeated),NA,Session,18,1,None,leek,NA,NA,NA,NA,C-NN
1061706,39.72,male,95,NA,0.8181818181818182,NA,NA,Pair (Repeated),NA,Session,18,1,None,guitar,NA,NA,NA,NA,C-NF
1061706,39.72,male,95,NA,0.8181818181818182,NA,NA,Pair (New),NA,Session,18,1,None,dulcimer,NA,NA,NA,NA,NF
1061707,30.599999999999998,female,100,NA,0.8181818181818182,NA,NA,Pair (New),NA,Session,18,1,None,cookie,NA,NA,NA,NA,FF
1061707,30.599999999999998,female,100,NA,0.8181818181818182,NA,NA,Pair (New),NA,Session,18,0,None,bottle,NA,NA,NA,NA,FF
1061707,30.599999999999998,female,100,NA,0.8181818181818182,NA,NA,Pair (New),NA,Session,18,1,None,flower,NA,NA,NA,NA,FF
1061707,30.599999999999998,female,100,NA,0.8181818181818182,NA,NA,Pair (Repeated),NA,Session,18,1,None,cup,NA,NA,NA,NA,C-NF
1061707,30.599999999999998,female,100,NA,0.8181818181818182,NA,NA,Pair (New),NA,Session,18,1,None,kettle,NA,NA,NA,NA,NF
1061707,30.599999999999998,female,100,NA,0.8181818181818182,NA,NA,Pair (Repeated),NA,Session,18,0,None,pipette,NA,NA,NA,NA,C-NN
1061707,30.599999999999998,female,100,NA,0.8181818181818182,NA,NA,Pair (New),NA,Session,18,0,None,funnel,NA,NA,NA,NA,NN
1061707,30.599999999999998,female,100,NA,0.8181818181818182,NA,NA,Pair (Repeated),NA,Session,18,1,None,pretzel,NA,NA,NA,NA,C-NF
1061707,30.599999999999998,female,100,NA,0.8181818181818182,NA,NA,Pair (New),NA,Session,18,1,None,longan,NA,NA,NA,NA,NF
1061707,30.599999999999998,female,100,NA,0.8181818181818182,NA,NA,Pair (Repeated),NA,Session,18,1,None,sieve,NA,NA,NA,NA,C-NN
1061707,30.599999999999998,female,100,NA,0.8181818181818182,NA,NA,Pair (New),NA,Session,18,1,None,disk,NA,NA,NA,NA,NN
1061707,30.599999999999998,female,100,NA,0.8181818181818182,NA,NA,Pair (Repeated),NA,Session,18,1,None,spoon,NA,NA,NA,NA,C-NF
1061707,30.599999999999998,female,100,NA,0.8181818181818182,NA,NA,Pair (Repeated),NA,Session,18,1,None,bung,NA,NA,NA,NA,C-NN
1061707,30.599999999999998,female,100,NA,0.8181818181818182,NA,NA,Pair (New),NA,Session,18,1,None,fig,NA,NA,NA,NA,NF
1061707,30.599999999999998,female,100,NA,0.8181818181818182,NA,NA,Pair (New),NA,Session,18,1,None,kumquat,NA,NA,NA,NA,NN
1061707,30.599999999999998,female,100,NA,0.8181818181818182,NA,NA,Pair (Repeated),NA,Session,18,1,None,ladle,NA,NA,NA,NA,C-NN
1061707,30.599999999999998,female,100,NA,0.8181818181818182,NA,NA,Pair (Repeated),NA,Session,18,1,None,shoe,NA,NA,NA,NA,C-NF
1061707,30.599999999999998,female,100,NA,0.8181818181818182,NA,NA,Pair (New),NA,Session,18,0,None,tongs,NA,NA,NA,NA,NF
1061707,30.599999999999998,female,100,NA,0.8181818181818182,NA,NA,Pair (New),NA,Session,18,1,None,ginger,NA,NA,NA,NA,NN
1121601,44.88,female,75,NA,0.7272727272727273,NA,NA,Pair (New),NA,Session,18,1,None,bucket,NA,NA,NA,NA,FF
1121601,44.88,female,75,NA,0.7272727272727273,NA,NA,Pair (New),NA,Session,18,1,None,pretzel,NA,NA,NA,NA,FF
1121601,44.88,female,75,NA,0.7272727272727273,NA,NA,Pair (New),NA,Session,18,1,None,spoon,NA,NA,NA,NA,FF
1121601,44.88,female,75,NA,0.7272727272727273,NA,NA,Pair (New),NA,Session,18,1,None,chestnut,NA,NA,NA,NA,NF
1121601,44.88,female,75,NA,0.7272727272727273,NA,NA,Pair (Repeated),NA,Session,18,1,None,bowl,NA,NA,NA,NA,C-NF
1121601,44.88,female,75,NA,0.7272727272727273,NA,NA,Pair (Repeated),NA,Session,18,1,None,helm,NA,NA,NA,NA,C-NN
1121601,44.88,female,75,NA,0.7272727272727273,NA,NA,Pair (New),NA,Session,18,1,None,ginger,NA,NA,NA,NA,NN
1121601,44.88,female,75,NA,0.7272727272727273,NA,NA,Pair (Repeated),NA,Session,18,1,None,banana,NA,NA,NA,NA,C-NF
1121601,44.88,female,75,NA,0.7272727272727273,NA,NA,Pair (New),NA,Session,18,1,None,pipette,NA,NA,NA,NA,NF
1121601,44.88,female,75,NA,0.7272727272727273,NA,NA,Pair (Repeated),NA,Session,18,1,None,beaker,NA,NA,NA,NA,C-NN
1121601,44.88,female,75,NA,0.7272727272727273,NA,NA,Pair (New),NA,Session,18,0,None,ladle,NA,NA,NA,NA,NN
1121601,44.88,female,75,NA,0.7272727272727273,NA,NA,Pair (New),NA,Session,18,1,None,tongs,NA,NA,NA,NA,NF
1121601,44.88,female,75,NA,0.7272727272727273,NA,NA,Pair (Repeated),NA,Session,18,1,None,cookie,NA,NA,NA,NA,C-NF
1121601,44.88,female,75,NA,0.7272727272727273,NA,NA,Pair (Repeated),NA,Session,18,1,None,dulcimer,NA,NA,NA,NA,C-NN
1121601,44.88,female,75,NA,0.7272727272727273,NA,NA,Pair (New),NA,Session,18,0,None,bung,NA,NA,NA,NA,NN
1121601,44.88,female,75,NA,0.7272727272727273,NA,NA,Pair (Repeated),NA,Session,18,1,None,ball,NA,NA,NA,NA,C-NF
1121601,44.88,female,75,NA,0.7272727272727273,NA,NA,Pair (New),NA,Session,18,1,None,gourd,NA,NA,NA,NA,NF
1121601,44.88,female,75,NA,0.7272727272727273,NA,NA,Pair (Repeated),NA,Session,18,1,None,radish,NA,NA,NA,NA,C-NN
1121601,44.88,female,75,NA,0.7272727272727273,NA,NA,Pair (New),NA,Session,18,0,None,cam,NA,NA,NA,NA,NN
1121702,46.44,female,100,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,18,1,None,bottle,NA,NA,NA,NA,FF
1121702,46.44,female,100,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,18,1,None,cup,NA,NA,NA,NA,FF
1121702,46.44,female,100,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,18,1,None,apple,NA,NA,NA,NA,FF
1121702,46.44,female,100,NA,0.8636363636363636,NA,NA,Pair (Repeated),NA,Session,18,1,None,ladle,NA,NA,NA,NA,C-NN
1121702,46.44,female,100,NA,0.8636363636363636,NA,NA,Pair (Repeated),NA,Session,18,1,None,balloon,NA,NA,NA,NA,C-NF
1121702,46.44,female,100,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,18,1,None,leek,NA,NA,NA,NA,NF
1121702,46.44,female,100,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,18,1,None,funnel,NA,NA,NA,NA,NN
1121702,46.44,female,100,NA,0.8636363636363636,NA,NA,Pair (Repeated),NA,Session,18,1,None,shoe,NA,NA,NA,NA,C-NF
1121702,46.44,female,100,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,18,1,None,gourd,NA,NA,NA,NA,NF
1121702,46.44,female,100,NA,0.8636363636363636,NA,NA,Pair (Repeated),NA,Session,18,0,None,radish,NA,NA,NA,NA,C-NN
1121702,46.44,female,100,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,18,1,None,beaker,NA,NA,NA,NA,NN
1121702,46.44,female,100,NA,0.8636363636363636,NA,NA,Pair (Repeated),NA,Session,18,1,None,helm,NA,NA,NA,NA,C-NN
1121702,46.44,female,100,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,18,1,None,whisk,NA,NA,NA,NA,NF
1121702,46.44,female,100,NA,0.8636363636363636,NA,NA,Pair (Repeated),NA,Session,18,1,None,guitar,NA,NA,NA,NA,C-NF
1121702,46.44,female,100,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,18,1,None,chestnut,NA,NA,NA,NA,NN
1121702,46.44,female,100,NA,0.8636363636363636,NA,NA,Pair (Repeated),NA,Session,18,0,None,fig,NA,NA,NA,NA,C-NN
1121702,46.44,female,100,NA,0.8636363636363636,NA,NA,Pair (Repeated),NA,Session,18,1,None,flower,NA,NA,NA,NA,C-NF
1121702,46.44,female,100,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,18,0,None,kettle,NA,NA,NA,NA,NF
1121702,46.44,female,100,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,18,1,None,longan,NA,NA,NA,NA,NN
1121703,46.08,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,18,1,None,banana,NA,NA,NA,NA,FF
1121703,46.08,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,18,1,None,ball,NA,NA,NA,NA,FF
1121703,46.08,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,18,0,None,bottle,NA,NA,NA,NA,FF
1121703,46.08,male,100,NA,0.7727272727272727,NA,NA,Pair (Repeated),NA,Session,18,1,None,pretzel,NA,NA,NA,NA,C-NF
1121703,46.08,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,18,0,None,whisk,NA,NA,NA,NA,NN
1121703,46.08,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,18,1,None,cam,NA,NA,NA,NA,NF
1121703,46.08,male,100,NA,0.7727272727272727,NA,NA,Pair (Repeated),NA,Session,18,1,None,pipette,NA,NA,NA,NA,C-NN
1121703,46.08,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,18,0,None,gourd,NA,NA,NA,NA,NF
1121703,46.08,male,100,NA,0.7727272727272727,NA,NA,Pair (Repeated),NA,Session,18,1,None,cookie,NA,NA,NA,NA,C-NF
1121703,46.08,male,100,NA,0.7727272727272727,NA,NA,Pair (Repeated),NA,Session,18,1,None,leek,NA,NA,NA,NA,C-NN
1121703,46.08,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,18,1,None,okra,NA,NA,NA,NA,NN
1121703,46.08,male,100,NA,0.7727272727272727,NA,NA,Pair (Repeated),NA,Session,18,1,None,ladle,NA,NA,NA,NA,C-NN
1121703,46.08,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,18,1,None,sieve,NA,NA,NA,NA,NF
1121703,46.08,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,18,0,None,fig,NA,NA,NA,NA,NN
1121703,46.08,male,100,NA,0.7727272727272727,NA,NA,Pair (Repeated),NA,Session,18,1,None,bucket,NA,NA,NA,NA,C-NF
1121703,46.08,male,100,NA,0.7727272727272727,NA,NA,Pair (Repeated),NA,Session,18,1,None,bowl,NA,NA,NA,NA,C-NF
1121703,46.08,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,18,0,None,helm,NA,NA,NA,NA,NF
1121703,46.08,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,18,1,None,bok-choy,NA,NA,NA,NA,NN
1121703,46.08,male,100,NA,0.7727272727272727,NA,NA,Pair (Repeated),NA,Session,18,1,None,chestnut,NA,NA,NA,NA,C-NN
1121704,37.56,male,100,NA,0.6363636363636364,NA,NA,Pair (New),NA,Session,18,1,None,flower,NA,NA,NA,NA,FF
1121704,37.56,male,100,NA,0.6363636363636364,NA,NA,Pair (New),NA,Session,18,1,None,pretzel,NA,NA,NA,NA,FF
1121704,37.56,male,100,NA,0.6363636363636364,NA,NA,Pair (New),NA,Session,18,1,None,bowl,NA,NA,NA,NA,FF
1121704,37.56,male,100,NA,0.6363636363636364,NA,NA,Pair (New),NA,Session,18,1,None,chestnut,NA,NA,NA,NA,NN
1121704,37.56,male,100,NA,0.6363636363636364,NA,NA,Pair (Repeated),NA,Session,18,0,None,spoon,NA,NA,NA,NA,C-NF
1121704,37.56,male,100,NA,0.6363636363636364,NA,NA,Pair (New),NA,Session,18,1,None,disk,NA,NA,NA,NA,NF
1121704,37.56,male,100,NA,0.6363636363636364,NA,NA,Pair (Repeated),NA,Session,18,0,None,whisk,NA,NA,NA,NA,C-NN
1121704,37.56,male,100,NA,0.6363636363636364,NA,NA,Pair (Repeated),NA,Session,18,1,None,guitar,NA,NA,NA,NA,C-NF
