sub_id,Object_Asked,Correct,Correct_Image,Incorrect_Image
1191602,duck,Yes,Content/duck/0.jpg,NA
1191602,hug,Yes,Content/hug/0.jpg,NA
1191602,broccoli,Yes,Content/broccoli/0.jpg,NA
1191602,panda,Yes,Content/panda/0.jpg,NA
1191602,hexagon,Yes,Content/hexagon/1.jpg,NA
1191602,parallelogram,Yes,Content/parallelogram/1.jpg,NA
1191602,carpenter,No,Content/carpenter/0.jpg,Content/dentist/0.jpg
1191602,drum,Yes,Content/drum/0.jpg,NA
1191602,chef,Yes,Content/chef/0.jpg,NA
1191602,bear,No,Content/bear/1.jpg,Content/lion/0.jpg
1191602,harp,Yes,Content/harp/1.jpg,NA
1191602,vase,Yes,Content/vase/0.jpg,NA
1191602,globe,Yes,Content/globe/0.jpg,NA
1191602,triangle,Yes,Content/triangle/1.jpg,NA
1191602,vegetable,Yes,Content/vegetable/1.jpg,NA
1191602,beverage,No,Content/beverage/2.jpg,Content/vest/0.jpg
1191602,goat,Yes,Content/goat/0.jpg,NA
1191601,hatchet,No,Content/hatchet/1.jpg,Content/globe/0.jpg
1191601,elephant,No,Content/elephant/0.jpg,Content/bear/0.jpg
1191601,flamingo,No,Content/flamingo/1.jpg,Content/bear/0.jpg
1191601,duck,Yes,Content/duck/1.jpg,NA
1191601,hug,Yes,Content/hug/1.jpg,NA
1191601,broccoli,Yes,Content/broccoli/0.jpg,NA
1191601,panda,No,Content/panda/0.jpg,Content/bear/0.jpg
1191601,hexagon,No,Content/hexagon/0.jpg,Content/parallelogram/0.jpg
1191601,parallelogram,No,Content/parallelogram/0.jpg,Content/pentagon/0.jpg
1191601,carpenter,No,Content/carpenter/1.jpg,Content/dentist/0.jpg
1191601,drum,No,Content/drum/1.jpg,Content/globe/1.jpg
1191601,chef,No,Content/chef/1.jpg,Content/dentist/0.jpg
1191601,bear,Yes,Content/bear/0.jpg,NA
1191601,harp,Yes,Content/harp/0.jpg,NA
1191601,vase,No,Content/vase/1.jpg,Content/beverage/0.jpg
1191601,globe,Yes,Content/globe/1.jpg,NA
1191601,triangle,No,Content/triangle/0.jpg,Content/hexagon/0.jpg
1191601,vegetable,No,Content/vegetable/1.jpg,Content/clarinet/1.jpg
1191601,beverage,Yes,Content/beverage/2.jpg,NA
1191601,goat,Yes,Content/goat/1.jpg,NA
Test,hatchet,Yes,Content/hatchet/1.jpg,NA
Test,elephant,No,Content/elephant/0.jpg,Content/bear/1.jpg
